# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff6ff8f377cb8
# CUDA_DEVICE 0 GeForce GTX 460
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,l2_subp0_write_sector_misses,fb_subp0_read_sectors,fb_subp0_write_sectors,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,l2_subp1_write_sector_misses,fb_subp1_read_sectors,fb_subp1_write_sectors,branch,l1_local_load_miss,l1_local_store_hit,l2_subp0_read_sector_misses,divergent_branch,l1_local_store_miss,l1_global_load_hit,l2_subp1_read_sector_misses,inst_executed,l1_global_load_miss,l2_subp0_write_sector_queries,warps_launched,threads_launched,uncached_global_load_transaction,l2_subp1_write_sector_queries,active_warps,global_store_transaction,l2_subp0_read_sector_queries,active_cycles,l1_shared_bank_conflict,l2_subp1_read_sector_queries,tex0_cache_sector_queries,tex0_cache_sector_misses,inst_issued1_0,inst_issued2_0,tex1_cache_sector_queries,inst_issued1_1,inst_issued2_1,tex1_cache_sector_misses
120745230f5bc6c0,_Z9gpu_inv_lPfS_ii,29.792,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,183,102,0,0,1,0,163,171,163,151,0,0,171,0,0,226,179,1892,46,328,1,16,0,168,20372,136,92,20319,0,92,0,0,0,0,0,0,0,0
120745230f5fb760,_Z8gpu_mm_rPfS_S_ii,4.128,13,1,11,1,16,16,1,3072,3072,12,0,-1,,0,0,0,48,16,176,188,176,528,288,2,0,176,184,176,16,0,0,188,0,0,8,180,1616,72,352,16,512,0,176,31864,32,816,1810,0,816,0,0,576,144,0,576,144,0
120745230f633fa0,_Z8gpu_mm_aPfS_ii,16.192,26,1,11,11,16,16,1,3072,3072,12,0,-1,,0,0,0,432,144,1936,80,1936,4488,2448,17,0,1936,80,1936,136,0,0,88,0,0,178,80,15696,704,3872,144,4608,0,1936,434341,288,8972,10066,0,8992,0,0,5345,1488,0,5350,1488,0
120745230f66f740,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,52,12,344,88,1,0,12,64,12,272,0,0,56,8,0,0,56,2048,16,144,8,256,0,36,43526,72,32,5274,9,32,0,0,928,60,0,928,60,0
120745230f6a9b60,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230f6abbc0,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,167,102,0,0,1,0,163,171,163,151,0,0,171,0,0,226,187,1892,46,272,1,16,0,168,20359,136,92,20300,0,92,0,0,760,568,0,760,568,0
120745230f6eaf20,_Z8gpu_mm_rPfS_S_ii,4.16,13,1,10,1,16,16,1,3072,3072,12,0,-1,,0,0,0,48,16,160,184,160,528,288,2,0,160,160,160,16,0,0,180,0,0,8,188,1616,72,192,16,512,0,160,28775,32,736,1794,0,736,0,0,576,144,0,576,144,0
120745230f7238c0,_Z8gpu_mm_aPfS_ii,13.888,23,1,10,10,16,16,1,3072,3072,12,0,-1,,0,0,0,360,120,1600,68,1600,3960,2160,15,0,1600,68,1600,120,0,0,72,0,0,178,72,12208,507,1920,120,3840,0,1600,335638,224,6844,8756,0,6956,0,0,4145,1168,0,4163,1168,0
120745230f75e760,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,32,12,344,88,1,0,12,60,12,272,0,0,60,8,0,0,56,2048,16,144,8,256,0,36,43520,72,32,5272,9,32,0,0,977,68,0,977,68,0
120745230f798a20,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230f79aac0,_Z9gpu_inv_lPfS_ii,29.888,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,162,98,0,0,1,0,167,184,167,151,0,0,170,0,0,226,172,1892,46,112,1,16,0,168,20321,136,92,20338,0,92,0,0,0,0,0,0,0,0
120745230f7d9ca0,_Z8gpu_mm_rPfS_S_ii,4.096,14,1,9,1,16,16,1,3072,3072,12,0,-1,,0,0,0,48,16,144,148,144,528,288,2,0,144,160,144,16,0,0,136,0,0,8,152,1616,72,160,16,512,0,144,28249,32,672,1775,0,672,0,0,576,144,0,576,144,0
120745230f812620,_Z8gpu_mm_aPfS_ii,11.584,21,1,9,9,16,16,1,3072,3072,12,0,-1,,0,0,0,264,88,1296,68,1296,2904,1584,11,0,1296,48,1296,96,0,0,64,0,0,136,72,10464,464,1440,96,3072,0,1296,284010,192,5684,7135,0,5600,0,0,3554,1008,0,3551,1008,0
120745230f84cc00,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,56,12,344,88,1,0,12,36,12,272,0,0,64,8,0,0,68,2048,16,144,8,256,0,36,43502,72,32,5273,9,32,0,0,928,60,0,928,60,0
120745230f886ce0,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230f888dc0,_Z9gpu_inv_lPfS_ii,29.856,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,200,98,0,0,1,0,162,166,162,151,0,0,172,0,0,226,186,1892,46,336,1,16,0,168,20322,136,92,20346,0,92,0,0,760,568,0,760,568,0
120745230f8c8020,_Z8gpu_mm_rPfS_S_ii,4.096,14,1,8,1,16,16,1,3072,3072,12,0,-1,,0,0,0,48,16,128,152,128,528,288,2,0,128,128,128,16,0,0,156,0,0,8,148,1616,72,224,16,512,0,128,28240,32,592,1749,0,592,0,0,577,144,0,577,144,0
120745230f900860,_Z8gpu_mm_aPfS_ii,9.824,19,1,8,8,16,16,1,3072,3072,12,0,-1,,0,0,0,240,80,1024,0,1024,2640,1440,10,0,1024,36,1024,80,0,0,60,0,0,168,68,8720,320,1024,80,2560,0,1024,227713,160,4020,6036,0,4032,0,0,2945,848,0,2955,848,0
120745230f93a6a0,_Z10gpu_dpotrfPfS_ii,9.28,18,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,0,12,344,88,1,0,12,44,12,272,0,0,56,8,0,0,64,2048,16,144,8,256,0,36,43504,72,32,5276,9,32,0,0,977,68,0,977,68,0
120745230f978f40,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230f97b4c0,_Z9gpu_inv_lPfS_ii,30.048,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,27,102,0,0,1,0,162,167,162,151,0,0,183,0,0,226,183,1892,46,336,1,16,0,168,20339,136,92,20344,0,92,0,0,0,0,0,0,0,0
120745230f9bac40,_Z8gpu_mm_rPfS_S_ii,4.064,14,1,7,1,16,16,1,3072,3072,12,0,-1,,0,0,0,48,16,112,124,112,528,288,2,0,112,112,112,16,0,0,124,0,0,8,128,1616,72,224,16,512,0,112,28170,32,528,1753,0,528,0,0,577,144,0,577,144,0
120745230f9f3660,_Z8gpu_mm_aPfS_ii,8.512,18,1,7,7,16,16,1,3072,3072,12,0,-1,,0,0,0,168,56,784,56,784,1848,1008,7,0,784,36,784,64,0,0,36,0,0,83,56,6104,252,1568,56,1792,0,784,159690,112,3416,4972,0,3392,0,0,2087,608,0,2072,608,0
120745230fa2d020,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,52,12,344,88,1,0,12,44,12,272,0,0,48,8,0,0,44,2048,16,144,8,256,0,36,43526,72,32,5276,9,32,0,0,928,60,0,928,60,0
120745230fa67640,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230fa69780,_Z9gpu_inv_lPfS_ii,29.952,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,101,191,101,0,0,1,0,165,167,165,151,0,0,199,0,0,226,167,1892,46,24,1,16,0,168,20464,136,92,20510,0,92,0,0,760,568,0,760,568,0
120745230faa8c20,_Z8gpu_mm_rPfS_S_ii,4.064,14,1,6,1,16,16,1,3072,3072,12,0,-1,,0,0,0,48,16,96,108,96,528,288,2,0,96,112,96,16,0,0,124,0,0,8,104,1616,72,192,16,512,0,96,28509,32,448,1801,0,448,0,0,577,144,0,583,144,0
120745230fae14e0,_Z8gpu_mm_aPfS_ii,6.88,16,1,6,6,16,16,1,3072,3072,12,0,-1,,0,0,0,144,48,576,20,576,1584,864,6,0,576,24,576,48,0,0,20,0,0,95,24,5232,190,1144,48,1536,0,576,138116,96,2300,3831,0,2344,0,0,1797,528,0,1795,528,0
120745230fb1a740,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,32,12,344,88,1,0,12,32,12,272,0,0,43,8,0,0,48,2048,16,144,8,256,0,36,43494,72,32,5276,9,32,0,0,977,68,0,977,68,0
120745230fb54c00,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230fb56ce0,_Z9gpu_inv_lPfS_ii,29.856,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,170,102,0,0,1,0,160,180,160,151,0,0,178,0,0,226,188,1892,46,336,1,16,0,168,20352,136,92,20372,0,92,0,0,0,0,0,0,0,0
120745230fb95f60,_Z8gpu_mm_rPfS_S_ii,4,13,0.833,5,1,16,16,1,3072,3072,12,0,-1,,0,0,0,48,16,80,92,80,528,288,2,0,80,76,80,16,0,0,84,0,0,8,92,1616,72,160,16,512,0,80,27577,32,384,1774,0,384,0,0,599,144,0,598,144,0
120745230fbce780,_Z8gpu_mm_aPfS_ii,5.696,15,1,5,5,16,16,1,3072,3072,12,0,-1,,0,0,0,96,32,400,36,400,1056,576,4,0,400,23,400,32,0,0,40,0,0,64,8,3488,128,800,32,1024,0,400,73983,64,1496,2856,0,1524,0,0,1191,352,0,1204,352,0
120745230fc076a0,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,64,12,344,88,1,0,12,44,12,272,0,0,48,8,0,0,36,2048,16,144,8,256,0,36,43566,72,32,5274,9,32,0,0,928,60,0,928,60,0
120745230fc419a0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230fc43a40,_Z9gpu_inv_lPfS_ii,29.92,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,176,102,0,0,1,0,160,190,160,151,0,0,172,0,0,226,174,1892,46,96,1,16,0,168,20378,136,92,20447,0,92,0,0,760,568,0,760,568,0
120745230fc82e00,_Z8gpu_mm_rPfS_S_ii,3.68,13,0.667,4,1,16,16,1,3072,3072,12,0,-1,,0,0,0,24,8,64,88,64,264,144,1,0,64,88,64,8,0,0,88,0,0,0,72,808,40,0,8,256,0,64,12328,16,320,1521,0,320,0,0,288,72,0,288,72,0
120745230fcbde00,_Z8gpu_mm_aPfS_ii,4.64,14,1,4,4,16,16,1,3072,3072,12,0,-1,,0,0,0,72,24,256,8,256,792,432,3,0,256,32,256,24,0,0,52,0,0,64,28,2616,80,512,24,768,0,256,48112,48,928,2175,0,928,0,0,916,264,0,914,264,0
120745230fcf6960,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,36,12,344,88,1,0,12,36,12,272,0,0,112,8,0,0,56,2048,16,0,8,256,0,36,43528,72,32,5275,9,32,0,0,977,68,0,977,68,0
120745230fd30d40,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230fd32e40,_Z9gpu_inv_lPfS_ii,29.792,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,168,102,0,0,1,0,164,186,164,151,0,0,200,0,0,226,166,1892,46,192,1,16,0,168,20339,136,92,20314,0,92,0,0,0,0,0,0,0,0
120745230fd72120,_Z8gpu_mm_rPfS_S_ii,3.584,13,0.5,3,1,16,16,1,3072,3072,12,0,-1,,0,0,0,24,8,48,56,48,264,144,1,0,48,52,48,8,0,0,52,0,0,0,56,808,40,96,8,256,0,48,12253,16,240,1504,0,240,0,0,288,72,0,288,72,0
120745230fdaa7e0,_Z8gpu_mm_aPfS_ii,3.936,14,1,3,3,16,16,1,3072,3072,12,0,-1,,0,0,0,48,16,144,28,144,528,288,2,0,144,28,144,16,0,0,24,0,0,32,12,1744,64,288,16,512,0,144,25867,32,576,1643,0,576,0,0,609,176,0,608,176,0
120745230fde2e40,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,56,12,344,88,1,0,12,32,12,272,0,0,32,8,0,0,56,2048,16,0,8,256,0,36,43520,72,32,5270,9,32,0,0,928,60,0,928,60,0
120745230fe1d0c0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230fe1f0c0,_Z9gpu_inv_lPfS_ii,29.888,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,166,102,0,0,1,0,168,176,168,151,0,0,166,0,0,226,200,1892,46,72,1,16,0,168,20349,136,92,20311,0,92,0,0,760,568,0,760,568,0
120745230fe5e360,_Z8gpu_mm_rPfS_S_ii,3.68,14,0.333,2,1,16,16,1,3072,3072,12,0,-1,,0,0,0,24,8,32,52,32,264,144,1,0,32,40,32,8,0,0,32,0,0,0,56,808,40,0,8,256,0,32,12190,16,160,1505,0,160,0,0,288,72,0,288,72,0
120745230fe96a80,_Z8gpu_mm_aPfS_ii,3.488,14,0.667,2,2,16,16,1,3072,3072,12,0,-1,,0,0,0,24,8,64,28,64,264,144,1,0,64,16,64,8,0,0,20,0,0,16,16,872,32,128,8,256,0,64,11085,16,256,1354,0,256,0,0,292,88,0,292,88,0
120745230fecf160,_Z10gpu_dpotrfPfS_ii,9.28,18,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,64,12,344,88,1,0,12,28,12,272,0,0,60,8,0,0,40,2048,16,0,8,256,0,36,43544,72,32,5277,9,32,0,0,977,68,0,977,68,0
120745230ff084c0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230ff0a480,_Z9gpu_inv_lPfS_ii,30.08,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,171,104,0,0,1,0,162,175,162,151,0,0,191,0,0,226,167,1892,46,224,1,16,0,168,20362,136,92,20329,0,92,0,0,0,0,0,0,0,0
120745230ff49d20,_Z8gpu_mm_rPfS_S_ii,3.616,14,0.167,1,1,16,16,1,3072,3072,12,0,-1,,0,0,0,24,8,16,28,16,264,144,1,0,16,4,16,8,0,0,0,0,0,0,16,808,40,0,8,256,0,16,12218,16,80,1513,0,80,0,0,288,72,0,288,72,0
120745230ff823c0,_Z8gpu_mm_aPfS_ii,3.392,12,0.167,1,1,16,16,1,3072,3072,12,0,-1,,0,0,0,24,8,16,24,16,264,144,1,0,16,20,16,8,0,0,24,0,0,16,24,872,32,32,8,256,0,16,11047,16,64,1339,0,64,0,0,292,88,0,292,88,0
120745230ffba940,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,60,12,344,88,1,0,12,36,12,272,0,0,60,8,0,0,56,2048,16,144,8,256,0,36,43520,72,32,5274,9,32,0,0,928,60,0,928,60,0
120745231002ff20,memcpyDtoH,1267.1,1461,,,,,,,,,,0,0,4194304,0
